inst,fecha,count,min,avg,max
24,"2019-02-27 21:00:00",22,4.539626,7.2572546364,11.700827
1,"2019-02-28 00:00:00",48,7.729522,7.729522,7.729522
1,"2019-02-28 06:00:00",2790,4.203599,6.4016872491,8.10388
24,"2019-02-28 06:00:00",7157,3.020948,4.9577486402,8.388297
24,"2019-02-28 07:00:00",676,3.710525,5.4783740399,7.474824
24,"2019-02-28 08:00:00",698,3.568298,10.6255761605,13.46457
1,"2019-02-28 08:00:00",466,3.596806,8.4451386845,12.438974
1,"2019-02-28 09:00:00",2,9.583846,9.583846,9.583846
24,"2019-02-28 09:00:00",32,3.343863,7.0544570312,8.707128
1,"2019-02-28 10:00:00",1072,1.626225,5.0248248815,16.429028
24,"2019-02-28 10:00:00",1785,2.391928,7.817439307,12.897214
1,"2019-02-28 11:00:00",794,3.126164,6.7528320529,16.843609
24,"2019-02-28 11:00:00",567,2.426002,8.0712495503,15.185475
24,"2019-02-28 12:00:00",591,2.687068,7.2210616497,16.72064
1,"2019-02-28 12:00:00",345,3.051386,7.9336938348,14.36636
1,"2019-02-28 13:00:00",312,2.812054,7.0582274776,19.241707
24,"2019-02-28 13:00:00",420,2.406788,8.117238219,16.303135
24,"2019-02-28 14:00:00",2157,2.860641,5.9059538767,18.855167
1,"2019-02-28 14:00:00",204,2.526694,6.8918827941,16.622319
24,"2019-02-28 15:00:00",593,3.228504,9.2391283153,19.03109
1,"2019-02-28 15:00:00",133,3.627733,7.4411538421,15.8657
1,"2019-02-28 16:00:00",119,4.123566,8.4383118151,15.285697
24,"2019-02-28 16:00:00",545,2.096761,8.5662484165,15.315978
1,"2019-02-28 17:00:00",196,2.483531,7.9754668061,15.203325
24,"2019-02-28 17:00:00",500,2.148755,9.38554858,16.999215
1,"2019-02-28 18:00:00",340,4.231367,8.9282751794,14.009102
24,"2019-02-28 18:00:00",375,2.577915,8.9394062133,17.718572
1,"2019-02-28 19:00:00",274,3.321871,8.1839488978,15.246792
24,"2019-02-28 19:00:00",632,2.402837,8.3678213608,15.529851
1,"2019-02-28 20:00:00",231,2.398751,9.6260929134,14.482205
24,"2019-02-28 20:00:00",398,2.80085,9.824835191,15.243834
1,"2019-02-28 21:00:00",60,3.409836,12.29761405,14.50365
24,"2019-02-28 21:00:00",45,3.446435,7.0620653333,12.371871
1,"2019-03-01 00:00:00",9,9.44575,9.44575,9.44575
24,"2019-03-01 01:00:00",7,9.593278,9.593278,9.593278
1,"2019-03-01 01:00:00",15,8.62155,9.2882493333,9.621599
24,"2019-03-01 07:00:00",2242,4.161368,5.2535972748,13.126058
1,"2019-03-01 08:00:00",221,4.860338,4.9486673937,11.894943
24,"2019-03-01 08:00:00",43,6.857941,8.478093907,12.889149
1,"2019-03-01 09:00:00",90,4.132141,7.9783404444,12.164389
24,"2019-03-01 09:00:00",1738,4.848406,6.4399700857,13.037792
24,"2019-03-01 10:00:00",705,1.313401,7.9538798695,15.027872
1,"2019-03-01 10:00:00",388,2.275752,7.3477905979,13.225398
24,"2019-03-01 11:00:00",573,3.288736,6.8227903717,19.36752
1,"2019-03-01 11:00:00",259,1.914694,6.7083136718,14.633844
24,"2019-03-01 12:00:00",478,3.09343,7.1129430126,14.426767
1,"2019-03-01 12:00:00",297,2.46653,7.2492372222,16.047813
1,"2019-03-01 13:00:00",263,3.118115,7.5134916198,15.932679
24,"2019-03-01 13:00:00",812,2.196073,7.8640412032,17.832138
1,"2019-03-01 14:00:00",479,2.261276,7.7294613257,17.093857
24,"2019-03-01 14:00:00",427,2.911623,7.6924488431,17.714295
1,"2019-03-01 15:00:00",401,2.724994,8.9558111646,14.398563
24,"2019-03-01 15:00:00",579,2.685835,7.0219818774,17.17195
1,"2019-03-01 16:00:00",488,3.121096,7.3115064857,13.239125
24,"2019-03-01 16:00:00",673,2.277327,7.7245202006,15.508864
1,"2019-03-01 17:00:00",379,2.928176,8.0746438971,14.774818
24,"2019-03-01 17:00:00",412,2.608748,7.6042677767,14.521401
1,"2019-03-01 18:00:00",509,3.054253,7.3062856857,14.352632
24,"2019-03-01 18:00:00",501,2.688737,9.1704491178,15.968816
1,"2019-03-01 19:00:00",2250,2.889046,10.2578317707,16.147237
24,"2019-03-01 19:00:00",677,3.108356,7.7908445111,14.81027
24,"2019-03-01 20:00:00",379,2.343987,7.1786903193,17.388913
1,"2019-03-01 20:00:00",579,3.309225,7.2947249326,15.314349
1,"2019-03-01 21:00:00",26,2.553127,7.4472893846,12.36923
24,"2019-03-01 21:00:00",152,3.584428,7.7589028684,15.28258
24,"2019-03-02 00:00:00",608,5.584775,5.5866979901,5.587983
1,"2019-03-02 00:00:00",156,8.390645,8.390645,8.390645
1,"2019-03-02 01:00:00",2,7.987986,7.987986,7.987986
24,"2019-03-02 08:00:00",1793,3.675755,6.8176289041,12.045472
1,"2019-03-02 09:00:00",215,4.65625,6.8978716512,14.756097
24,"2019-03-02 09:00:00",119,4.861033,8.2015905546,12.833946
1,"2019-03-02 10:00:00",88,3.888715,6.6876808864,12.533119
24,"2019-03-02 10:00:00",272,2.326254,6.575828875,12.682671
24,"2019-03-02 11:00:00",519,1.165915,8.3413391696,14.778904
1,"2019-03-02 11:00:00",208,2.797361,7.6874745721,14.145485
1,"2019-03-02 12:00:00",273,2.261783,7.6145895238,14.342673
24,"2019-03-02 12:00:00",1211,2.853447,6.4886661561,16.141862
1,"2019-03-02 13:00:00",229,2.701361,8.1175168603,15.051456
24,"2019-03-02 13:00:00",892,2.533833,7.7487596962,14.102693
24,"2019-03-02 14:00:00",1558,2.811326,6.3762131175,15.542329
1,"2019-03-02 14:00:00",218,2.324136,7.9523382706,15.970698
1,"2019-03-02 15:00:00",222,2.80581,7.3063729505,13.944451
24,"2019-03-02 15:00:00",712,2.369647,7.6268637402,14.277577
1,"2019-03-02 16:00:00",244,2.88186,8.1100019139,15.824753
24,"2019-03-02 16:00:00",505,1.978901,8.1226272317,13.901247
1,"2019-03-02 17:00:00",138,3.185703,7.0549576957,13.555059
24,"2019-03-02 17:00:00",743,1.857224,7.3834079785,14.21518
1,"2019-03-02 18:00:00",342,2.083164,7.1365367544,13.834907
24,"2019-03-02 18:00:00",407,2.410489,7.5616080049,15.542203
24,"2019-03-02 19:00:00",879,2.437562,6.8979243959,14.712806
1,"2019-03-02 19:00:00",241,2.236999,8.0928356349,13.712651
24,"2019-03-02 20:00:00",452,2.669222,8.2278550487,15.432865
1,"2019-03-02 20:00:00",313,3.781211,8.5036187764,13.894647
1,"2019-03-02 21:00:00",20,4.818645,7.36121535,14.805761
24,"2019-03-02 21:00:00",81,4.863729,9.6116972222,14.780314
1,"2019-03-03 00:00:00",22,6.878434,6.878434,6.878434
24,"2019-03-03 00:00:00",2706,7.068328,7.0758208869,7.0861
1,"2019-03-03 01:00:00",13,7.369045,7.3690511538,7.369053
1,"2019-03-04 06:00:00",2489,4.585676,5.2129710952,7.964838
24,"2019-03-04 06:00:00",7591,2.850714,3.8890179502,6.156217
1,"2019-03-04 07:00:00",392,7.967156,7.9678799898,7.969369
24,"2019-03-04 07:00:00",571,4.161825,5.9780332172,6.667569
24,"2019-03-04 08:00:00",668,4.806415,5.2448678383,9.920285
24,"2019-03-04 09:00:00",115,1.620658,7.1267274957,13.888711
1,"2019-03-04 09:00:00",413,3.215826,3.3340076828,13.323348
1,"2019-03-04 10:00:00",110,3.998092,8.3795047636,13.146747
24,"2019-03-04 10:00:00",610,1.987512,6.9319126377,13.13797
1,"2019-03-04 11:00:00",191,1.781293,7.9707876649,14.781925
24,"2019-03-04 11:00:00",591,2.932405,7.9650671438,13.513683
24,"2019-03-04 12:00:00",767,2.49984,6.2888852112,14.717094
1,"2019-03-04 12:00:00",321,2.247694,8.2080093364,14.356087
1,"2019-03-04 13:00:00",214,2.528892,7.3631973925,15.261746
24,"2019-03-04 13:00:00",2104,2.227933,6.3304774368,14.206027
24,"2019-03-04 14:00:00",519,2.322572,6.6973386339,13.265291
1,"2019-03-04 14:00:00",224,2.772394,6.2086723705,13.654681
1,"2019-03-04 15:00:00",276,1.841117,5.8643046957,14.337025
24,"2019-03-04 15:00:00",498,1.83748,7.8381171546,14.263803
1,"2019-03-04 16:00:00",117,3.125443,9.0645964701,27.367292
24,"2019-03-04 16:00:00",820,1.465391,8.6286704476,32.329656
1,"2019-03-04 17:00:00",262,1.775087,8.7833301718,15.080467
24,"2019-03-04 17:00:00",492,2.717791,7.6729738232,14.856845
1,"2019-03-04 18:00:00",277,2.99122,7.2403135054,17.000228
24,"2019-03-04 18:00:00",425,2.421876,7.5172771388,14.541981
1,"2019-03-04 19:00:00",285,2.33214,9.4077400737,16.291861
24,"2019-03-04 19:00:00",582,2.252777,9.3978390687,14.435533
1,"2019-03-04 20:00:00",327,3.542724,9.7344862875,15.644107
24,"2019-03-04 20:00:00",404,2.34654,9.6376919827,17.608703
1,"2019-03-04 21:00:00",14,6.154558,8.7964368571,12.280867
24,"2019-03-04 21:00:00",31,4.375734,7.5115682903,13.295613
1,"2019-03-05 00:00:00",6,6.381348,6.381348,6.381348
24,"2019-03-05 01:00:00",23,14.304834,14.304834,14.304834
24,"2019-03-05 07:00:00",1075,2.779859,7.8200252474,14.117725
24,"2019-03-05 08:00:00",499,4.264671,8.8886397635,13.123192
24,"2019-03-05 09:00:00",1537,2.336311,7.4526999792,13.309825
24,"2019-03-05 10:00:00",636,2.605396,8.1868725487,12.90682
24,"2019-03-05 11:00:00",302,2.404222,6.3026924205,14.560336
24,"2019-03-05 12:00:00",235,2.259594,7.8668563362,16.330579
24,"2019-03-05 13:00:00",487,3.161197,8.0766547351,16.774717
24,"2019-03-05 14:00:00",382,2.262373,7.8198839607,14.191818
24,"2019-03-05 15:00:00",425,2.819075,8.6527525341,16.73564
24,"2019-03-05 16:00:00",410,2.660393,7.7839710951,15.80447
24,"2019-03-05 17:00:00",557,2.83082,8.6295725655,14.082155
24,"2019-03-05 18:00:00",220,2.274945,7.4726288909,13.946154
24,"2019-03-05 19:00:00",577,3.045031,6.2181394957,14.185584
24,"2019-03-05 20:00:00",471,3.28729,7.9732216794,13.39065
24,"2019-03-05 21:00:00",68,4.139491,8.6997245882,11.347949
1,"2019-03-06 00:00:00",13,8.196173,8.196173,8.196173
24,"2019-03-06 00:00:00",79,4.522832,4.5229536709,4.529153
1,"2019-03-06 08:00:00",136,8.70537,8.8537639265,8.893605
1,"2019-03-06 09:00:00",78,7.889349,13.4347681795,14.133087
24,"2019-03-06 09:00:00",1,4.001203,4.001203,4.001203
1,"2019-03-06 10:00:00",122,2.754,7.4040236885,14.596893
24,"2019-03-06 10:00:00",6077,3.414181,6.185376796,13.599349
24,"2019-03-06 11:00:00",360,3.390986,6.8962443528,15.426209
1,"2019-03-06 11:00:00",142,3.258342,7.9242580704,14.46686
1,"2019-03-06 12:00:00",190,2.624879,8.4403455842,24.682461
24,"2019-03-06 12:00:00",216,2.562972,9.320087412,24.610332
24,"2019-03-06 13:00:00",342,2.470747,7.8586264591,13.492454
1,"2019-03-06 13:00:00",262,3.884166,8.5271096947,16.3345
24,"2019-03-06 14:00:00",456,3.31159,7.7798744781,16.265532
1,"2019-03-06 14:00:00",169,2.957063,8.0321797456,15.45427
24,"2019-03-06 15:00:00",222,2.409805,10.3555471622,45.46263
1,"2019-03-06 15:00:00",82,3.206289,12.8957181951,38.966825
24,"2019-03-06 16:00:00",363,2.044653,8.2398834545,21.34464
1,"2019-03-06 16:00:00",271,2.238904,6.9942315424,17.058764
24,"2019-03-06 17:00:00",442,3.296987,8.4023699231,14.351242
1,"2019-03-06 17:00:00",202,3.188203,7.2799805743,13.275874
24,"2019-03-06 18:00:00",264,3.312905,7.4771673977,14.781481
1,"2019-03-06 18:00:00",175,3.650193,7.77222396,13.457511
1,"2019-03-06 19:00:00",174,2.482444,7.643207546,13.389026
24,"2019-03-06 19:00:00",493,3.09445,7.7933615132,15.038214
1,"2019-03-06 20:00:00",110,3.471627,7.3479125091,14.27114
24,"2019-03-06 20:00:00",703,3.20569,6.0045124154,14.28967
1,"2019-03-06 21:00:00",13,4.659928,5.0530509231,5.60114
24,"2019-03-06 21:00:00",45,4.541354,7.0844785556,12.586297
1,"2019-03-07 00:00:00",56,6.816244,6.816244,6.816244
24,"2019-03-07 00:00:00",8,10.393793,10.393793,10.393793
24,"2019-03-07 01:00:00",9,11.648294,11.648294,11.648294
1,"2019-03-07 06:00:00",2540,2.051283,2.6149538858,4.13025
24,"2019-03-07 06:00:00",9389,2.229579,5.6563211512,11.272632
24,"2019-03-07 07:00:00",1606,2.420217,3.7994873954,11.105062
24,"2019-03-07 08:00:00",575,3.908136,7.5201406435,12.006613
1,"2019-03-07 08:00:00",394,6.087243,6.1008492157,6.150266
24,"2019-03-07 09:00:00",121,3.184612,4.232055124,5.204613
1,"2019-03-07 09:00:00",435,4.267482,6.8028506782,6.815308
1,"2019-03-07 10:00:00",683,2.378313,4.5068407028,12.428199
24,"2019-03-07 10:00:00",624,2.266212,5.5292347388,11.456716
1,"2019-03-07 11:00:00",310,3.346402,5.9596374839,13.57579
24,"2019-03-07 11:00:00",1056,2.952707,6.1497696335,12.974412
1,"2019-03-07 12:00:00",833,2.147969,8.1059926723,14.58541
24,"2019-03-07 12:00:00",295,1.911945,7.2574066475,14.295978
24,"2019-03-07 13:00:00",561,2.130697,6.9642246221,13.617603
1,"2019-03-07 13:00:00",275,1.533124,7.9842750255,13.221065
1,"2019-03-07 14:00:00",350,3.549588,7.3489581886,13.793789
24,"2019-03-07 14:00:00",328,2.178217,6.3663454848,15.729807
1,"2019-03-07 15:00:00",199,2.387172,7.6287158543,14.99919
24,"2019-03-07 15:00:00",332,2.727916,6.6012303283,14.066693
1,"2019-03-07 16:00:00",199,3.041795,8.1959976131,12.093158
24,"2019-03-07 16:00:00",448,1.934133,7.1811041317,17.837889
1,"2019-03-07 17:00:00",160,2.996822,7.6801493375,14.040203
24,"2019-03-07 17:00:00",509,2.139834,8.2564942515,23.847165
1,"2019-03-07 18:00:00",202,2.921909,6.7967987525,14.008077
24,"2019-03-07 18:00:00",249,2.17971,7.7633626225,14.852576
24,"2019-03-07 19:00:00",682,1.993739,7.6567434282,15.073482
1,"2019-03-07 19:00:00",203,3.105418,7.5217833892,14.34856
1,"2019-03-07 20:00:00",169,2.969976,8.0506915089,14.537211
24,"2019-03-07 20:00:00",554,2.127672,9.3715277401,15.351279
1,"2019-03-07 21:00:00",92,4.167134,10.7476901957,14.341107
24,"2019-03-07 21:00:00",75,3.615771,8.8041494933,12.303407
1,"2019-03-08 00:00:00",14,7.205839,7.205839,7.205839
24,"2019-03-08 00:00:00",12,5.386398,5.3867871667,5.387474
1,"2019-03-08 01:00:00",8,12.243985,12.24398975,12.244023
24,"2019-03-08 07:00:00",2150,3.68041,6.4657715623,10.8199
1,"2019-03-08 07:00:00",139,8.142028,8.1425008058,8.143088
24,"2019-03-08 08:00:00",1583,3.862204,6.9185016924,9.175274
1,"2019-03-08 08:00:00",229,4.731843,6.8501850262,7.568687
1,"2019-03-08 09:00:00",49,6.242992,6.3988327347,8.836955
24,"2019-03-08 09:00:00",650,4.012283,7.8918665308,14.183116
24,"2019-03-08 10:00:00",674,2.752659,6.1278230282,13.574276
1,"2019-03-08 10:00:00",233,2.459924,8.181610103,16.811741
24,"2019-03-08 11:00:00",376,1.894062,8.585931875,14.832553
1,"2019-03-08 11:00:00",339,2.737845,6.5062619145,14.455788
1,"2019-03-08 12:00:00",472,2.280883,6.5980871377,16.367043
24,"2019-03-08 12:00:00",287,3.21187,8.1718600209,20.249425
1,"2019-03-08 13:00:00",256,3.196991,8.8526546484,19.113127
24,"2019-03-08 13:00:00",798,1.370572,8.113392287,20.121911
1,"2019-03-08 14:00:00",201,2.57023,7.1405683333,12.771741
24,"2019-03-08 14:00:00",546,2.857273,6.6093849634,13.863961
24,"2019-03-08 15:00:00",351,2.841844,8.5094306296,17.239978
1,"2019-03-08 15:00:00",232,1.666574,8.3843453103,18.541508
1,"2019-03-08 16:00:00",146,3.615336,7.9236714452,13.789165
24,"2019-03-08 16:00:00",554,2.781198,7.0301042617,15.979591
24,"2019-03-08 17:00:00",508,3.014168,8.7194204961,14.465386
1,"2019-03-08 17:00:00",175,2.58053,7.2607348171,14.624221
1,"2019-03-08 18:00:00",212,3.068294,8.3835671038,13.79237
24,"2019-03-08 18:00:00",239,1.951412,7.5847012259,14.218963
24,"2019-03-08 19:00:00",501,3.119777,7.3577510998,13.732003
1,"2019-03-08 19:00:00",148,2.917501,8.1420278986,14.452493
1,"2019-03-08 20:00:00",159,2.907868,7.6979080314,14.200079
24,"2019-03-08 20:00:00",716,1.935077,7.5030329022,14.218555
1,"2019-03-08 21:00:00",20,3.798401,6.6522427,12.486771
24,"2019-03-08 21:00:00",47,3.66248,8.3161837872,11.600589
1,"2019-03-09 00:00:00",47,5.279288,5.279288,5.279288
24,"2019-03-09 00:00:00",1007,9.839006,9.841481721,9.843367
1,"2019-03-09 01:00:00",16,11.663327,11.850653,12.662399
24,"2019-03-09 01:00:00",9,7.668493,7.6685037778,7.66859
24,"2019-03-09 07:00:00",1966,5.967475,7.8938059837,14.94856
24,"2019-03-09 08:00:00",56,4.860208,8.2445275,15.119504
1,"2019-03-09 08:00:00",137,7.737991,8.9782827737,10.27411
1,"2019-03-09 09:00:00",26,4.151467,8.5225261538,14.084577
24,"2019-03-09 09:00:00",280,4.138882,5.8498517429,12.144469
1,"2019-03-09 10:00:00",251,4.050942,7.2184045299,14.048222
24,"2019-03-09 10:00:00",521,2.24932,5.8921699731,13.069683
24,"2019-03-09 11:00:00",481,2.579776,6.4170148877,15.296848
1,"2019-03-09 11:00:00",239,2.867363,7.132217954,15.009573
1,"2019-03-09 12:00:00",314,2.218485,7.4628069013,14.788674
24,"2019-03-09 12:00:00",292,2.071095,7.4867163459,15.416542
1,"2019-03-09 13:00:00",207,2.647715,6.9218867874,17.000278
24,"2019-03-09 13:00:00",729,2.893374,7.599687716,14.389685
24,"2019-03-09 14:00:00",403,2.434618,8.038789727,16.302997
1,"2019-03-09 14:00:00",220,3.357061,7.9173623682,12.953775
1,"2019-03-09 15:00:00",164,2.541506,6.8919003049,15.531451
24,"2019-03-09 15:00:00",686,2.160556,8.5915191443,16.23066
24,"2019-03-09 16:00:00",633,2.680584,6.754192782,14.632843
1,"2019-03-09 16:00:00",117,3.826261,8.0259270085,13.139307
1,"2019-03-09 17:00:00",207,2.617855,7.9287123043,16.453234
24,"2019-03-09 17:00:00",641,2.071469,7.3556664571,14.432534
1,"2019-03-09 18:00:00",248,2.296769,7.3446036895,14.266133
24,"2019-03-09 18:00:00",358,2.222991,7.5078606145,15.140157
24,"2019-03-09 19:00:00",817,2.055777,7.3898764345,14.378732
1,"2019-03-09 19:00:00",293,2.600817,6.7700914403,14.038655
24,"2019-03-09 20:00:00",384,2.37804,7.4014355625,17.816786
1,"2019-03-09 20:00:00",353,1.682759,8.4242337564,15.339609
24,"2019-03-09 21:00:00",197,3.435169,5.7521169746,14.417943
1,"2019-03-09 21:00:00",66,3.581023,8.1489994697,15.323592
24,"2019-03-10 00:00:00",153,12.372845,12.3738855882,12.373943
1,"2019-03-10 00:00:00",84,7.161105,7.1764345714,7.184951
1,"2019-03-10 01:00:00",4,6.571154,6.571154,6.571154
1,"2019-03-11 06:00:00",2072,4.499365,4.9411350198,5.400161
24,"2019-03-11 06:00:00",8705,3.242778,6.5205877338,9.497443
1,"2019-03-11 07:00:00",402,2.685653,2.6866345224,2.687805
24,"2019-03-11 07:00:00",2447,4.394708,6.4423781872,9.251823
24,"2019-03-11 08:00:00",24,3.21631,5.3856570833,8.25324
24,"2019-03-11 09:00:00",83,1.442174,6.8696379518,13.342282
1,"2019-03-11 09:00:00",458,5.512822,6.2567519956,8.764215
1,"2019-03-11 10:00:00",528,2.345958,3.9034024129,11.763983
24,"2019-03-11 10:00:00",827,2.955952,7.2437338827,13.59116
24,"2019-03-11 11:00:00",350,1.980353,9.2483792343,42.369283
1,"2019-03-11 11:00:00",656,2.755341,6.9426072652,38.044138
24,"2019-03-11 12:00:00",576,2.949767,9.5811527986,50.165018
1,"2019-03-11 12:00:00",325,3.081058,7.3881008,57.714531
24,"2019-03-11 13:00:00",458,2.280305,7.5837195961,16.636082
1,"2019-03-11 13:00:00",163,2.136602,7.6906235644,14.143171
1,"2019-03-11 14:00:00",310,1.969218,8.3160915129,15.909778
24,"2019-03-11 14:00:00",407,2.84635,7.3583915356,15.756586
24,"2019-03-11 15:00:00",331,2.89546,7.5533778731,18.000384
1,"2019-03-11 15:00:00",142,2.712182,6.387617838,18.97721
24,"2019-03-11 16:00:00",421,2.009253,8.491070715,18.318081
1,"2019-03-11 16:00:00",234,2.61567,8.444845641,15.555403
1,"2019-03-11 17:00:00",164,1.814679,9.2070580976,15.764629
24,"2019-03-11 17:00:00",710,2.692654,8.2461594817,18.812375
1,"2019-03-11 18:00:00",308,2.690069,7.3606185065,14.047998
24,"2019-03-11 18:00:00",286,2.998159,9.1738300105,16.698566
24,"2019-03-11 19:00:00",693,2.352359,7.5558226825,14.171061
1,"2019-03-11 19:00:00",237,2.511124,8.6251155148,15.647124
24,"2019-03-11 20:00:00",367,2.695844,7.3476715804,14.50131
1,"2019-03-11 20:00:00",150,3.242822,8.69271486,14.615937
24,"2019-03-11 21:00:00",63,3.320354,6.9160273016,12.217737
1,"2019-03-11 21:00:00",23,5.591523,8.1060756522,14.447462
1,"2019-03-12 00:00:00",11,7.882075,7.882075,7.882075
24,"2019-03-12 00:00:00",182,7.838282,7.8390857363,7.839342
1,"2019-03-12 01:00:00",8,8.028807,8.0288075,8.028808
24,"2019-03-12 06:00:00",302,5.932925,5.934277894,5.936214
24,"2019-03-12 07:00:00",895,3.907233,9.5527477665,12.133
1,"2019-03-12 08:00:00",102,7.409642,7.4118303922,7.41226
24,"2019-03-12 08:00:00",1477,5.030998,8.5194346303,12.173383
1,"2019-03-12 09:00:00",545,2.256791,6.2880627009,13.084444
24,"2019-03-12 09:00:00",63,6.151395,8.0655367143,9.305197
1,"2019-03-12 10:00:00",263,2.548984,7.1598879392,15.083435
24,"2019-03-12 10:00:00",808,3.068532,7.6672475074,13.906006
24,"2019-03-12 11:00:00",907,2.518111,7.8027843451,16.158109
1,"2019-03-12 11:00:00",213,2.205423,6.9350000563,14.212896
24,"2019-03-12 12:00:00",240,2.251008,8.246298725,16.40321
1,"2019-03-12 12:00:00",297,2.604923,7.6083313973,18.650171
24,"2019-03-12 13:00:00",586,1.960399,7.0463177491,16.36112
1,"2019-03-12 13:00:00",124,2.241773,8.8105912097,15.539719
24,"2019-03-12 14:00:00",524,3.191906,9.8150045592,17.516906
1,"2019-03-12 14:00:00",168,3.883574,9.4486744464,14.841882
1,"2019-03-12 15:00:00",73,3.555298,7.6766411507,15.875049
24,"2019-03-12 15:00:00",447,3.496299,8.0847883311,19.802724
1,"2019-03-12 16:00:00",205,2.535606,7.9942626829,18.416972
24,"2019-03-12 16:00:00",524,2.50975,7.8751023874,14.63031
1,"2019-03-12 17:00:00",102,3.919869,10.2191727059,16.831889
24,"2019-03-12 17:00:00",438,3.016415,8.6371130251,17.24785
24,"2019-03-12 18:00:00",233,2.593466,8.422172176,20.927633
1,"2019-03-12 18:00:00",158,3.692982,8.278128557,15.653956
1,"2019-03-12 19:00:00",169,2.916404,8.2085825621,13.624422
24,"2019-03-12 19:00:00",563,1.736527,8.9802421794,15.074498
24,"2019-03-12 20:00:00",363,2.845735,6.1876367218,15.903675
1,"2019-03-12 20:00:00",185,3.048311,7.3807160865,13.797308
24,"2019-03-12 21:00:00",17,5.806712,7.8765073529,11.023387
1,"2019-03-12 21:00:00",45,4.229419,5.7526304444,10.085301
24,"2019-03-13 00:00:00",201,5.924543,5.9249279751,5.925603
24,"2019-03-13 01:00:00",11,10.21752,10.21752,10.21752
1,"2019-03-13 01:00:00",9,6.696872,6.6968746667,6.696875
24,"2019-03-13 07:00:00",112,4.437891,8.5977097857,13.714018
1,"2019-03-13 08:00:00",49,7.427072,7.4575266939,7.474229
24,"2019-03-13 08:00:00",1306,3.576902,4.2903460674,16.846581
24,"2019-03-13 09:00:00",16,4.642128,7.708478125,14.858613
1,"2019-03-13 09:00:00",102,3.729649,6.433226951,9.864744
24,"2019-03-13 10:00:00",341,2.657304,7.4590978856,14.806822
1,"2019-03-13 10:00:00",144,2.519433,6.3275453403,13.990748
1,"2019-03-13 11:00:00",158,3.391045,8.2423938734,15.128056
24,"2019-03-13 11:00:00",463,2.335719,7.9500002203,17.329884
24,"2019-03-13 12:00:00",434,2.511874,8.0143729401,16.656582
1,"2019-03-13 12:00:00",248,2.983722,9.0501689435,16.222352
24,"2019-03-13 13:00:00",541,2.532447,8.1945531442,20.302606
1,"2019-03-13 13:00:00",192,3.479822,6.8230959219,17.231331
1,"2019-03-13 14:00:00",78,3.183254,9.5475920513,14.712518
24,"2019-03-13 14:00:00",422,2.466379,7.2799650474,16.375643
24,"2019-03-13 15:00:00",256,2.870541,8.4153580469,16.371188
1,"2019-03-13 15:00:00",201,3.280146,7.7086512687,14.882146
1,"2019-03-13 16:00:00",156,3.755829,10.2360985385,15.27362
24,"2019-03-13 16:00:00",601,3.336117,10.281054005,17.601611
24,"2019-03-13 17:00:00",551,3.225912,7.813856412,17.383845
1,"2019-03-13 17:00:00",146,2.475566,7.6067121027,14.973047
1,"2019-03-13 18:00:00",150,2.795828,8.26104274,19.012874
24,"2019-03-13 18:00:00",296,2.363284,8.5802919899,14.602865
1,"2019-03-13 19:00:00",755,2.7577,8.2861814424,20.465731
24,"2019-03-13 19:00:00",367,2.278371,8.0434724714,14.617838
24,"2019-03-13 20:00:00",459,3.449946,9.1840060087,18.626626
1,"2019-03-13 20:00:00",404,2.676754,10.9136526733,19.871313
24,"2019-03-13 21:00:00",91,2.619244,7.9502286593,13.534099
1,"2019-03-13 21:00:00",35,3.620706,7.1452197429,10.708631
24,"2019-03-14 00:00:00",789,8.806136,8.8077875577,8.809384
1,"2019-03-14 00:00:00",21,5.79098,5.79098,5.79098
24,"2019-03-14 01:00:00",13,6.156817,6.156817,6.156817
1,"2019-03-14 01:00:00",1,5.564868,5.564868,5.564868
1,"2019-03-14 06:00:00",2323,6.477909,7.446794752,7.9628
24,"2019-03-14 06:00:00",10256,2.379223,5.3462344591,11.06709
1,"2019-03-14 07:00:00",336,3.141992,8.4301121012,8.472942
24,"2019-03-14 07:00:00",304,3.128377,5.9501440197,9.345463
1,"2019-03-14 08:00:00",180,2.796124,4.1947297278,4.251431
24,"2019-03-14 08:00:00",1183,3.032556,4.6062152079,11.142444
24,"2019-03-14 09:00:00",75,2.970857,6.6998871333,9.107784
1,"2019-03-14 09:00:00",627,5.329269,5.3303470542,5.33146
1,"2019-03-14 10:00:00",1061,2.66709,8.2921029463,9.578531
24,"2019-03-14 10:00:00",954,2.224998,6.0439014958,14.31723
24,"2019-03-14 11:00:00",1039,2.945775,361.3386804341,640.895826
1,"2019-03-14 11:00:00",881,2.476353,46.6806482066,637.058493
1,"2019-03-14 12:00:00",353,2.736851,19.3563268527,335.840744
24,"2019-03-14 12:00:00",465,3.158951,19.6634792903,318.706794
1,"2019-03-14 13:00:00",200,2.561498,7.767987145,13.428573
24,"2019-03-14 13:00:00",405,2.952743,7.1037372049,15.233889
24,"2019-03-14 14:00:00",434,1.851456,7.6933226106,14.199874
1,"2019-03-14 14:00:00",352,2.477819,6.4582066989,15.876199
24,"2019-03-14 15:00:00",356,2.043991,6.7486544017,16.552216
1,"2019-03-14 15:00:00",156,3.277799,9.2851692756,14.088916
1,"2019-03-14 16:00:00",164,2.835287,6.5941951951,14.128698
24,"2019-03-14 16:00:00",554,2.888662,8.0586266408,14.721135
24,"2019-03-14 17:00:00",509,2.273463,6.2163891198,14.11114
